edge_type,round_idx,timestamp,source_message_id,target_message_id,source_agent_id,target_agent_id,target_entity,channel,edge_source,edge_weight
mention,17,2046-06-05T13:13:00,20460605_17_014,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,17,2046-06-05T13:14:00,20460605_17_015,20460605_17_014,quality_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,17,2046-06-05T13:14:00,20460605_17_015,,quality_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
thread_parent,17,2046-06-05T13:15:00,20460605_17_016,20460605_17_015,pr_intern_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
thread_parent,17,2046-06-05T13:16:00,20460605_17_017,20460605_17_006,quality_agent,quality_agent,quality_agent,side_huddle,heuristic,1
mention,17,2046-06-05T13:16:00,20460605_17_017,,quality_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
thread_parent,17,2046-06-05T13:17:00,20460605_17_018,20460605_17_017,social_media_agent,quality_agent,quality_agent,side_huddle,heuristic,1
mention,17,2046-06-05T13:17:00,20460605_17_018,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,17,2046-06-05T13:18:00,20460605_17_019,20460605_17_013,quality_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,17,2046-06-05T13:18:00,20460605_17_019,,quality_agent,pr_agent,pr_agent,one_on_one_chat,content_mention,1
thread_parent,17,2046-06-05T13:19:00,20460605_17_020,20460605_17_019,social_media_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
mention,17,2046-06-05T13:19:00,20460605_17_020,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,17,2046-06-05T13:20:00,20460605_17_021,20460605_17_012,quality_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
thread_parent,17,2046-06-05T13:21:00,20460605_17_022,20460605_17_016,social_media_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,17,2046-06-05T13:22:00,20460605_17_023,20460605_17_022,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,17,2046-06-05T13:22:00,20460605_17_023,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,17,2046-06-05T13:23:00,20460605_17_024,20460605_17_018,social_media_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,17,2046-06-05T13:23:00,20460605_17_024,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,17,2046-06-05T13:24:00,20460605_17_025,20460605_17_020,social_media_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,17,2046-06-05T13:24:00,20460605_17_025,,social_media_agent,pr_agent,pr_agent,one_on_one_chat,content_mention,1
thread_parent,17,2046-06-05T13:25:00,20460605_17_026,20460605_17_023,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,17,2046-06-05T13:26:00,20460605_17_027,20460605_17_026,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,17,2046-06-05T13:26:00,20460605_17_027,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,17,2046-06-05T13:27:00,20460605_17_028,20460605_17_024,social_media_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,17,2046-06-05T13:27:00,20460605_17_028,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,17,2046-06-05T13:28:00,20460605_17_029,20460605_17_025,social_media_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,17,2046-06-05T13:28:00,20460605_17_029,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,17,2046-06-05T13:29:00,20460605_17_030,20460605_17_027,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:01:00,20460605_18_002,20460605_18_001,legal_agent,judge_agent,judge_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:01:00,20460605_18_002,,legal_agent,,@ElenaMarquez,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:02:00,20460605_18_003,20460605_18_002,pr_intern_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:03:00,20460605_18_004,20460605_18_003,quality_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:03:00,20460605_18_004,,quality_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:04:00,20460605_18_005,20460605_18_004,social_media_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:04:00,20460605_18_005,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
mention,18,2046-06-05T14:06:00,20460605_18_007,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:06:00,20460605_18_007,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:06:00,20460605_18_007,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:06:00,20460605_18_007,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:07:00,20460605_18_008,20460605_18_007,quality_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:07:00,20460605_18_008,,quality_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:07:00,20460605_18_008,,quality_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:07:00,20460605_18_008,,quality_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:07:00,20460605_18_008,,quality_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,2
thread_parent,18,2046-06-05T14:08:00,20460605_18_009,20460605_18_006,pr_intern_agent,judge_agent,judge_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:08:00,20460605_18_009,,pr_intern_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:09:00,20460605_18_010,20460605_18_008,social_media_agent,quality_agent,quality_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:09:00,20460605_18_010,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:09:00,20460605_18_010,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:09:00,20460605_18_010,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:10:00,20460605_18_011,20460605_18_005,judge_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:11:00,20460605_18_012,20460605_18_009,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:11:00,20460605_18_012,,legal_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:11:00,20460605_18_012,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:12:00,20460605_18_013,20460605_18_012,quality_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:12:00,20460605_18_013,,quality_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:13:00,20460605_18_014,20460605_18_011,pr_intern_agent,judge_agent,judge_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:14:00,20460605_18_015,20460605_18_013,social_media_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:14:00,20460605_18_015,,social_media_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:16:00,20460605_18_017,20460605_18_014,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:16:00,20460605_18_017,,pr_intern_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:17:00,20460605_18_018,20460605_18_016,quality_agent,legal_agent,legal_agent,personal_post,heuristic,1
thread_parent,18,2046-06-05T14:18:00,20460605_18_019,20460605_18_018,social_media_agent,quality_agent,quality_agent,personal_post,heuristic,1
thread_parent,18,2046-06-05T14:19:00,20460605_18_020,20460605_18_017,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:20:00,20460605_18_021,20460605_18_015,pr_intern_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:20:00,20460605_18_021,,pr_intern_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:21:00,20460605_18_022,20460605_18_020,quality_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:21:00,20460605_18_022,,quality_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
mention,18,2046-06-05T14:21:00,20460605_18_022,,quality_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:22:00,20460605_18_023,20460605_18_022,social_media_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:22:00,20460605_18_023,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:23:00,20460605_18_024,20460605_18_010,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:23:00,20460605_18_024,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:23:00,20460605_18_024,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:23:00,20460605_18_024,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:24:00,20460605_18_025,20460605_18_024,quality_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:24:00,20460605_18_025,,quality_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:24:00,20460605_18_025,,quality_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:24:00,20460605_18_025,,quality_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:24:00,20460605_18_025,,quality_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:25:00,20460605_18_026,20460605_18_025,social_media_agent,quality_agent,quality_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:25:00,20460605_18_026,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:25:00,20460605_18_026,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:25:00,20460605_18_026,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:26:00,20460605_18_027,20460605_18_023,pr_intern_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:27:00,20460605_18_028,20460605_18_021,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:27:00,20460605_18_028,,legal_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:27:00,20460605_18_028,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:28:00,20460605_18_029,20460605_18_028,quality_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:28:00,20460605_18_029,,quality_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:29:00,20460605_18_030,20460605_18_029,social_media_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:29:00,20460605_18_030,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:29:00,20460605_18_030,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:29:00,20460605_18_030,,social_media_agent,,@HousingJusticeNow,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:30:00,20460605_18_031,20460605_18_027,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:31:00,20460605_18_032,20460605_18_031,quality_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:32:00,20460605_18_033,20460605_18_032,social_media_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:33:00,20460605_18_034,20460605_18_033,quality_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:33:00,20460605_18_034,,quality_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:34:00,20460605_18_035,20460605_18_034,social_media_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:34:00,20460605_18_035,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:35:00,20460605_18_036,20460605_18_026,quality_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:35:00,20460605_18_036,,quality_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:35:00,20460605_18_036,,quality_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:35:00,20460605_18_036,,quality_agent,pr_agent,pr_agent,side_huddle,content_mention,2
thread_parent,18,2046-06-05T14:36:00,20460605_18_037,20460605_18_036,social_media_agent,quality_agent,quality_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:36:00,20460605_18_037,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:36:00,20460605_18_037,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:36:00,20460605_18_037,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:37:00,20460605_18_038,20460605_18_030,quality_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:37:00,20460605_18_038,,quality_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:38:00,20460605_18_039,20460605_18_038,social_media_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:38:00,20460605_18_039,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:38:00,20460605_18_039,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
mention,18,2046-06-05T14:38:00,20460605_18_039,,social_media_agent,,@HousingJusticeNow,one_on_one_chat,content_mention,1
thread_parent,18,2046-06-05T14:39:00,20460605_18_040,20460605_18_035,quality_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:40:00,20460605_18_041,20460605_18_040,social_media_agent,quality_agent,quality_agent,comms_huddle,heuristic,1
thread_parent,18,2046-06-05T14:41:00,20460605_18_042,20460605_18_041,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,18,2046-06-05T14:41:00,20460605_18_042,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,18,2046-06-05T14:41:00,20460605_18_042,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,18,2046-06-05T14:42:00,20460605_18_043,20460605_18_037,social_media_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,18,2046-06-05T14:42:00,20460605_18_043,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,18,2046-06-05T14:42:00,20460605_18_043,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:42:00,20460605_18_043,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,18,2046-06-05T14:42:00,20460605_18_043,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,18,2046-06-05T14:42:00,20460605_18_043,,social_media_agent,,@HousingJusticeNow,side_huddle,content_mention,1
thread_parent,18,2046-06-05T14:43:00,20460605_18_044,20460605_18_039,social_media_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,18,2046-06-05T14:43:00,20460605_18_044,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,2
thread_parent,18,2046-06-05T14:44:00,20460605_18_045,20460605_18_042,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,19,2046-06-05T15:00:00,20460605_19_001,,judge_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,19,2046-06-05T15:01:00,20460605_19_002,20460605_19_001,pr_intern_agent,judge_agent,judge_agent,comms_huddle,heuristic,1
mention,19,2046-06-05T15:01:00,20460605_19_002,,pr_intern_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,19,2046-06-05T15:02:00,20460605_19_003,20460605_19_002,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
